class,class_conf,bbox_xywh
[ 0.  0. 65.],[0.25274643 0.86403561 0.62059516],"[array([359.60971069, 234.11035156, 716.08294678, 467.67132568])
 array([494.38449097, 230.36036682, 448.03900146, 455.84103394])
 array([248.75828552, 169.86653137, 496.87161255, 191.88748169])]"
[ 0.  0. 65.],[0.27092654 0.85567963 0.49783587],"[array([359.7946167 , 234.28344727, 715.95251465, 466.97131348])
 array([492.94296265, 231.03543091, 450.67559814, 455.26586914])
 array([248.95817566, 171.19946289, 496.76834106, 190.62702942])]"
[ 0.  0. 67.],[0.30297229 0.80713618 0.49200243],"[array([360.00488281, 234.15776062, 715.42749023, 466.74557495])
 array([492.10473633, 229.9740448 , 452.71969604, 455.49429321])
 array([250.29249573, 173.39257812, 499.06539917, 190.02935791])]"
[ 0.  0. 65.],[0.3250179  0.82339287 0.68432456],"[array([360.44207764, 233.93118286, 715.37316895, 467.74090576])
 array([491.70578003, 229.34194946, 454.152771  , 456.33251953])
 array([250.72911072, 174.12554932, 500.10140991, 189.21061707])]"
[ 0.  0. 65.],[0.2502633  0.78608477 0.58619994],"[array([360.76260376, 233.98196411, 716.06512451, 467.96392822])
 array([492.3706665 , 228.8752594 , 454.16043091, 456.69515991])
 array([251.5206604 , 172.92514038, 501.62652588, 190.41162109])]"
[ 0.  0. 65. 67.],[0.25818634 0.79991531 0.70814043 0.35714921],"[array([360.55053711, 233.65049744, 716.27734375, 467.30099487])
 array([492.67651367, 229.699646  , 453.73495483, 456.18878174])
 array([251.83403015, 172.33882141, 502.88967896, 189.32669067])
 array([252.20639038, 171.2966156 , 501.51293945, 190.72695923])]"
[ 0.  0. 65.],[0.24867101 0.77311903 0.79172796],"[array([360.4866333 , 233.47738647, 716.63330078, 466.95477295])
 array([493.06726074, 229.91816711, 452.33349609, 455.67727661])
 array([252.54743958, 172.79495239, 504.93215942, 189.40557861])]"
[ 0.  0. 65. 66.],[0.25981224 0.71025676 0.76994997 0.26960945],"[array([360.15670776, 232.38261414, 717.05413818, 464.76522827])
 array([492.34146118, 229.95626831, 454.90081787, 456.97943115])
 array([251.57827759, 170.30101013, 503.00897217, 191.14602661])
 array([316.79101562, 335.6937561 , 632.81079102, 260.0078125 ])]"
[ 0.  0. 65.  0.],[0.31128097 0.61377996 0.78522015 0.3750762 ],"[array([366.05892944, 231.75772095, 707.77581787, 463.51544189])
 array([496.35775757, 229.04467773, 447.28448486, 457.87353516])
 array([251.74731445, 167.43218994, 503.49462891, 193.13005066])
 array([438.02600098,  97.00718689, 344.97341919, 192.82949829])]"
[ 0.  0. 65.  0.],[0.31792974 0.69036198 0.7827366  0.39039049],"[array([362.84066772, 232.8611908 , 713.84210205, 465.72238159])
 array([495.91760254, 229.08152771, 447.7598877 , 458.16305542])
 array([253.13183594, 166.13671875, 505.09484863, 196.4855957 ])
 array([439.07794189,  95.17211151, 338.9836731 , 190.34422302])]"
[ 0.  0. 65.  0.],[0.2855407  0.69502544 0.75447804 0.36254475],"[array([361.12567139, 233.31359863, 715.11193848, 466.62719727])
 array([495.62020874, 229.24479675, 446.2456665 , 458.19412231])
 array([252.80047607, 166.29960632, 504.52392578, 196.53884888])
 array([440.00476074,  94.66381073, 336.69699097, 188.97129822])]"
[ 0.  0. 65.  0.],[0.35796204 0.53498822 0.79313785 0.42995009],"[array([362.83786011, 233.31159973, 712.43768311, 466.23800659])
 array([497.88989258, 230.78108215, 441.3878479 , 458.69058228])
 array([253.05271912, 166.35687256, 505.00650024, 197.8338623 ])
 array([440.72351074,  94.47106934, 336.25344849, 188.41201782])]"
[ 0.  0. 65.  0.],[0.38238263 0.70562935 0.77252012 0.1701322 ],"[array([360.46502686, 232.58474731, 715.35229492, 464.25152588])
 array([495.96166992, 230.23742676, 445.61413574, 457.00152588])
 array([253.07144165, 166.88085938, 504.91064453, 196.2049408 ])
 array([477.86514282,  95.31346893, 408.6663208 , 189.90760803])]"
[ 0.  0. 65.  0.],[0.39310414 0.68739641 0.77974534 0.21508038],"[array([360.12289429, 233.24229431, 715.69903564, 465.60897827])
 array([495.22735596, 230.37350464, 447.13088989, 456.41638184])
 array([253.37947083, 166.99154663, 505.03396606, 195.01904297])
 array([458.13079834,  96.76813507, 370.08517456, 192.8474884 ])]"
[ 0.  0. 67.  0.],[0.37486622 0.60947829 0.63850272 0.2717154 ],"[array([359.82839966, 233.37823486, 716.30426025, 466.15789795])
 array([495.23904419, 230.20257568, 447.76837158, 456.30548096])
 array([253.21090698, 166.97592163, 504.2019043 , 193.80517578])
 array([448.20214844,  97.54481506, 353.82980347, 193.97225952])]"
[ 0.  0. 67.  0.],[0.34385774 0.73631394 0.69459933 0.15065682],"[array([360.06744385, 233.29812622, 717.34277344, 466.59625244])
 array([494.02075195, 229.26113892, 451.05456543, 455.26031494])
 array([254.48042297, 166.25686646, 504.31411743, 192.30635071])
 array([479.30270386,  97.5608139 , 417.76300049, 194.85597229])]"
[ 0.  0. 67.  0.],[0.30237859 0.73865384 0.54118484 0.37581652],"[array([360.36129761, 233.3742218 , 718.79608154, 464.87527466])
 array([490.06051636, 227.99833679, 459.87896729, 455.99667358])
 array([254.92681885, 160.93101501, 505.90228271, 196.84188843])
 array([453.72494507,  92.19966888, 380.28179932, 184.39933777])]"
[ 0.  0. 67.  0.],[0.26913637 0.68216413 0.55660105 0.33895254],"[array([359.92425537, 233.93556213, 716.74047852, 459.35549927])
 array([488.30908203, 227.91282654, 462.82785034, 455.82565308])
 array([254.77418518, 160.61320496, 501.79202271, 196.62236023])
 array([440.92144775,  91.32170868, 360.26745605, 182.64341736])]"
[ 0.  0. 66.  0.],[0.33807713 0.7165488  0.46708155 0.26723939],"[array([365.22793579, 231.47198486, 707.70855713, 460.67828369])
 array([485.26165771, 227.68928528, 469.07516479, 455.37857056])
 array([254.68809509, 156.86102295, 502.3465271 , 201.32275391])
 array([431.66668701,  89.68907166, 350.48449707, 179.37814331])]"
[ 0.  0. 67.  0. 65.],[0.28762105 0.74853849 0.48048848 0.2006574  0.33929873],"[array([361.67178345, 232.89247131, 712.74420166, 459.40524292])
 array([483.09216309, 227.90740967, 471.72848511, 453.72094727])
 array([257.88345337, 160.90467834, 498.12088013, 196.95664978])
 array([466.69610596,  90.47447968, 428.29879761, 178.90965271])
 array([259.0199585 , 160.6469574 , 497.08267212, 197.18190002])]"
[ 0.  0. 65.  0. 67.],[0.37354791 0.42563772 0.44747633 0.40567219 0.17658839],"[array([362.74539185, 231.58859253, 710.60601807, 456.13739014])
 array([509.67956543, 229.50222778, 417.15054321, 453.08691406])
 array([258.56945801, 165.45195007, 495.19815063, 192.69418335])
 array([450.49557495,  92.62978363, 397.53912354, 181.56636047])
 array([259.1685791 , 165.85731506, 498.3605957 , 192.54629517])]"
[ 0.  0. 65.  0.],[0.37623954 0.45194155 0.55914336 0.48452845],"[array([362.45175171, 231.16365051, 710.89447021, 455.32302856])
 array([540.57904053, 275.17483521, 354.59078979, 358.94342041])
 array([255.2441864 , 167.28970337, 495.87332153, 191.989151  ])
 array([468.56530762,  92.95549774, 431.07174683, 181.90751648])]"
[0.],[0.8364836],"[array([213.83309937, 264.63442993, 274.86535645, 320.60766602])]"
[ 0. 25.  0.],[0.8607077  0.45233488 0.89448357],"[array([198.0422821 , 261.67706299, 200.58908081, 380.51513672])
 array([177.29924011,  49.98353577, 180.19747925,  38.90670776])
 array([581.22137451, 335.16387939, 200.47424316, 289.67224121])]"
[0. 0.],[0.84800756 0.90210348],"[array([191.37350464, 250.84750366, 190.00280762, 428.3270874 ])
 array([598.66845703, 327.65631104, 193.72137451, 300.89553833])]"
[0. 0.],[0.86399031 0.8894065 ],"[array([188.75320435, 250.38616943, 189.50018311, 441.95819092])
 array([601.6282959 , 323.34057617, 193.42126465, 298.68499756])]"
[ 0.  0. 25.],[0.83568156 0.9038527  0.30178869],"[array([190.16966248, 250.34814453, 185.56277466, 445.5546875 ])
 array([603.91027832, 320.47515869, 191.68792725, 300.21600342])
 array([183.03903198,  50.39147186, 182.84185791,  39.25146484])]"
[ 0.  0. 25.],[0.85954416 0.89910257 0.12016026],"[array([188.72511292, 249.82575989, 188.80258179, 449.44125366])
 array([603.79577637, 319.64538574, 190.2086792 , 301.61306763])
 array([183.14840698,  50.16810226, 182.87892151,  39.19550323])]"
[0. 0.],[0.85022902 0.90696687],"[array([188.48339844, 249.29360962, 190.72666931, 451.42663574])
 array([603.22875977, 318.67431641, 190.74627686, 303.99169922])]"
[0. 0.],[0.86630803 0.8804478 ],"[array([188.40722656, 249.70851135, 191.35821533, 451.55984497])
 array([600.6953125 , 318.72418213, 194.85369873, 304.83322144])]"
[0. 0.],[0.86425889 0.88575405],"[array([188.35212708, 250.05427551, 192.00045776, 451.26425171])
 array([600.36352539, 318.80102539, 193.70126343, 305.58023071])]"
[0. 0.],[0.87934148 0.88382316],"[array([188.34890747, 250.38577271, 192.92883301, 452.003479  ])
 array([597.56213379, 318.7366333 , 200.05419922, 306.17401123])]"
[0. 0.],[0.88839853 0.88077152],"[array([189.10391235, 250.02676392, 191.55079651, 452.54199219])
 array([599.38415527, 318.68988037, 197.03436279, 306.73828125])]"
[0. 0.],[0.85404539 0.89383698],"[array([188.92372131, 250.57307434, 193.52035522, 451.61221313])
 array([600.12634277, 318.60119629, 195.54107666, 307.16052246])]"
[0. 0.],[0.86270207 0.89976454],"[array([188.85174561, 251.06930542, 194.66333008, 451.06488037])
 array([600.77801514, 318.54309082, 194.76748657, 308.07537842])]"
[0. 0.],[0.86750031 0.90073866],"[array([188.89680481, 250.89477539, 195.42025757, 451.00897217])
 array([600.00640869, 318.62667847, 194.69042969, 308.47528076])]"
[0. 0.],[0.86645389 0.90428627],"[array([188.99801636, 250.82731628, 195.81793213, 450.62246704])
 array([599.84680176, 318.75024414, 195.01040649, 308.63604736])]"
[0. 0.],[0.86787748 0.90876639],"[array([189.22966003, 250.63975525, 195.68557739, 450.66482544])
 array([599.58258057, 318.78082275, 195.84106445, 308.84628296])]"
[0. 0.],[0.86322516 0.89565635],"[array([189.49865723, 251.36505127, 194.78637695, 449.26861572])
 array([598.87786865, 318.67532349, 196.24478149, 308.62103271])]"
[0. 0.],[0.8560074  0.90253562],"[array([189.91824341, 251.6860199 , 194.04217529, 448.31484985])
 array([598.91333008, 318.49255371, 195.57925415, 308.98440552])]"
[0. 0.],[0.86224216 0.90504152],"[array([190.10687256, 251.76361084, 193.77288818, 448.09912109])
 array([598.53839111, 318.60449219, 196.22921753, 309.2109375 ])]"
[ 0.  0. 25.],[0.83823282 0.90146911 0.31086436],"[array([191.09060669, 251.41192627, 191.82441711, 446.89642334])
 array([597.81219482, 318.66656494, 196.93994141, 309.32995605])
 array([184.55688477,  50.3187561 , 184.51216125,  40.42133713])]"
[ 0.  0. 25.],[0.88017321 0.90474147 0.16985211],"[array([190.86875916, 251.69592285, 192.22146606, 447.11590576])
 array([598.71496582, 318.8789978 , 194.50817871, 309.32910156])
 array([184.47909546,  50.44776535, 181.55223083,  40.54558563])]"
[0. 0.],[0.87458444 0.89322031],"[array([190.68676758, 251.45132446, 192.85426331, 447.16113281])
 array([599.57714844, 319.21090698, 193.35604858, 308.68139648])]"
[0. 0.],[0.87535101 0.9058879 ],"[array([191.31443787, 251.28868103, 192.37112427, 447.68026733])
 array([600.8963623 , 319.17608643, 190.82626343, 308.44970703])]"
[0. 0.],[0.86016202 0.89608812],"[array([192.11734009, 248.85597229, 191.13685608, 451.94436646])
 array([603.29162598, 319.46118164, 187.11166382, 307.97363281])]"
[0. 0.],[0.87399262 0.8789928 ],"[array([192.54556274, 248.76934814, 190.09356689, 451.56274414])
 array([604.37854004, 320.13986206, 184.87597656, 306.90356445])]"
[0. 0.],[0.88471055 0.89125717],"[array([192.23580933, 250.21591187, 190.96142578, 449.08837891])
 array([604.22961426, 320.22253418, 184.2243042 , 306.77233887])]"
[0. 0.],[0.87401807 0.87955922],"[array([192.38717651, 250.42453003, 192.08305359, 448.18896484])
 array([604.05377197, 320.0802002 , 185.01477051, 306.88626099])]"
[ 0.  0. 25.],[0.84389073 0.89001155 0.31779417],"[array([192.40647888, 248.67970276, 192.59237671, 451.42849731])
 array([603.60913086, 319.98962402, 186.05255127, 307.11868286])
 array([178.44352722, 381.8901062 ,  68.86651611, 187.7052002 ])]"
[ 0.  0. 25.],[0.87362558 0.8914572  0.17666689],"[array([192.67863464, 249.49285889, 191.9982605 , 449.96936035])
 array([603.9876709 , 320.32046509, 185.06182861, 306.38879395])
 array([178.53364563, 381.61038208,  70.3190918 , 190.37567139])]"
[ 0.  0. 25.],[0.86551023 0.88223726 0.12191803],"[array([193.60270691, 249.92648315, 191.54470825, 449.05621338])
 array([604.73291016, 320.74520874, 184.996521  , 305.0960083 ])
 array([178.94006348, 381.36975098,  70.99861145, 191.07998657])]"
[0. 0.],[0.86749643 0.88142788],"[array([193.08108521, 248.00747681, 192.58337402, 452.9519043 ])
 array([604.38171387, 320.75491333, 186.08123779, 305.07452393])]"
[0. 0.],[0.8784312  0.86867797],"[array([192.59135437, 248.65852356, 193.02676392, 451.9079895 ])
 array([603.89465332, 320.87945557, 186.38955688, 305.20458984])]"
[0. 0.],[0.87201577 0.86939591],"[array([193.26472473, 247.18933105, 191.53012085, 454.04425049])
 array([602.83294678, 320.92181396, 186.60031128, 305.31784058])]"
[0. 0.],[0.87047559 0.85828036],"[array([192.86143494, 246.8500824 , 193.0375061 , 455.06790161])
 array([602.59564209, 320.98654175, 187.49880981, 305.26812744])]"
[0. 0.],[0.87781984 0.88365215],"[array([193.00975037, 243.66230774, 193.17471313, 460.68447876])
 array([603.85919189, 321.25314331, 184.86764526, 305.2822876 ])]"
[0. 0.],[0.86628604 0.89071321],"[array([192.34326172, 244.60456848, 194.01861572, 457.56344604])
 array([603.38659668, 321.89187622, 183.972229  , 304.1496582 ])]"
[0. 0.],[0.86039573 0.86102939],"[array([192.69203186, 242.61936951, 194.30056763, 460.80038452])
 array([604.35314941, 321.75762939, 182.94830322, 303.55511475])]"
[0. 0.],[0.85979432 0.86066127],"[array([192.48077393, 245.84770203, 194.4397583 , 455.80532837])
 array([603.73596191, 321.984375  , 184.19296265, 303.11340332])]"
[0. 0.],[0.86150962 0.87632096],"[array([193.31690979, 245.38394165, 192.49227905, 456.09667969])
 array([604.02563477, 321.59747314, 183.78326416, 303.64160156])]"
[0. 0.],[0.86788702 0.86553127],"[array([192.94900513, 243.43310547, 192.08314514, 460.17370605])
 array([603.41760254, 321.95361328, 183.574646  , 303.05218506])]"
[0. 0.],[0.86941832 0.88492137],"[array([192.66438293, 242.40815735, 192.85482788, 462.04428101])
 array([603.53710938, 321.44021606, 182.45349121, 301.49688721])]"
[0. 0.],[0.87757558 0.91180581],"[array([192.27662659, 240.93249512, 193.19210815, 464.35351562])
 array([602.17016602, 321.86001587, 184.29150391, 301.58599854])]"
[0. 0.],[0.87145692 0.91160941],"[array([192.22351074, 241.35650635, 193.20544434, 463.58447266])
 array([601.66003418, 322.11328125, 185.08966064, 301.67572021])]"
[0. 0.],[0.88146085 0.89505649],"[array([192.21112061, 241.08049011, 193.58087158, 464.9671936 ])
 array([600.67248535, 322.21133423, 187.36932373, 302.27319336])]"
[0. 0.],[0.87107235 0.90409184],"[array([192.93914795, 241.49507141, 191.88366699, 464.21890259])
 array([599.6373291 , 322.72439575, 189.32000732, 301.53948975])]"
[0. 0.],[0.8770932  0.90726894],"[array([192.95474243, 241.53543091, 191.21876526, 464.30133057])
 array([598.14093018, 323.4006958 , 192.13265991, 300.3210144 ])]"
[0. 0.],[0.88654429 0.91073996],"[array([193.10818481, 240.61834717, 190.91664124, 466.02746582])
 array([596.16748047, 324.19793701, 195.08261108, 298.47207642])]"
[0. 0.],[0.87435168 0.89633965],"[array([193.59014893, 240.96011353, 190.28709412, 465.06323242])
 array([594.32287598, 324.78390503, 198.05966187, 297.22106934])]"
[0. 0.],[0.87511176 0.90184629],"[array([193.23316956, 240.53555298, 191.37081909, 465.94512939])
 array([593.82800293, 325.45605469, 199.30389404, 295.9909668 ])]"
[0. 0.],[0.87517267 0.89521521],"[array([193.76760864, 241.84570312, 190.11895752, 463.52154541])
 array([593.1348877 , 325.57055664, 201.33294678, 295.69067383])]"
[0. 0.],[0.87263829 0.89381373],"[array([193.79006958, 241.95640564, 189.32781982, 463.41940308])
 array([592.98791504, 326.76263428, 202.09347534, 293.16009521])]"
[0. 0.],[0.86762249 0.89721906],"[array([193.72460938, 242.1027832 , 188.96507263, 463.17687988])
 array([592.921875  , 327.61358643, 202.1505127 , 291.65264893])]"
[0. 0.],[0.87341994 0.89914477],"[array([192.89147949, 242.5476532 , 190.7432251 , 462.17105103])
 array([592.84991455, 328.62734985, 201.29763794, 289.56164551])]"
[0. 0.],[0.8811003  0.90293592],"[array([193.4659729 , 241.96398926, 189.52201843, 463.00616455])
 array([592.61560059, 329.10391235, 200.49069214, 287.66900635])]"
[0. 0.],[0.87021732 0.89590859],"[array([193.4286499 , 242.62904358, 189.29980469, 461.72866821])
 array([592.17474365, 330.71646118, 200.34887695, 284.4286499 ])]"
[0. 0.],[0.86389196 0.89604342],"[array([193.3162384 , 242.96366882, 189.62936401, 461.07034302])
 array([592.55981445, 331.18521118, 201.57910156, 283.40826416])]"
[0. 0.],[0.86825651 0.89297146],"[array([191.94358826, 243.17617798, 191.90597534, 461.55664062])
 array([592.07208252, 332.39526367, 201.76834106, 281.1479187 ])]"
[0. 0.],[0.87037158 0.90149623],"[array([191.6078186 , 241.89250183, 192.82426453, 464.18374634])
 array([592.21832275, 332.97280884, 201.73226929, 279.79986572])]"
[0. 0.],[0.86721599 0.90684557],"[array([192.53491211, 242.66818237, 191.69165039, 461.75726318])
 array([591.98364258, 333.18054199, 202.60604858, 279.40908813])]"
[0. 0.],[0.86967188 0.90874434],"[array([192.21862793, 244.14515686, 192.13580322, 459.85018921])
 array([592.24023438, 333.01101685, 203.48275757, 279.98376465])]"
[0. 0.],[0.89001542 0.90912133],"[array([192.96182251, 241.91287231, 191.92260742, 463.88269043])
 array([593.11523438, 333.02496338, 202.89077759, 280.29553223])]"
[0. 0.],[0.88779902 0.90612364],"[array([192.53359985, 241.66165161, 192.7265625 , 465.23565674])
 array([593.37329102, 333.60852051, 203.53237915, 280.19869995])]"
[0. 0.],[0.88001531 0.89067292],"[array([192.80822754, 241.11912537, 192.57196045, 466.4513855 ])
 array([592.46325684, 333.3916626 , 205.1991272 , 280.27154541])]"
[0. 0.],[0.88798642 0.90830332],"[array([192.93951416, 240.86672974, 192.25854492, 466.80993652])
 array([592.12017822, 332.81930542, 206.71389771, 281.59558105])]"
[0. 0.],[0.88013065 0.91075772],"[array([194.2815094 , 240.97105408, 189.8631897 , 466.05685425])
 array([591.66503906, 331.87878418, 207.22149658, 283.67404175])]"
[0. 0.],[0.88596249 0.91137797],"[array([194.96261597, 240.52560425, 188.93939209, 466.71014404])
 array([590.6942749 , 330.92163086, 210.92520142, 285.81668091])]"
[0. 0.],[0.8870346  0.91706127],"[array([195.54260254, 240.40130615, 188.04652405, 466.96704102])
 array([589.12908936, 329.96893311, 213.95620728, 287.67269897])]"
[0. 0.],[0.8804388  0.91965336],"[array([195.603302  , 240.76716614, 187.72840881, 466.69656372])
 array([588.92529297, 329.84857178, 215.12304688, 288.1725769 ])]"
[0. 0.],[0.87566608 0.92082095],"[array([196.05401611, 241.61299133, 186.64489746, 465.09121704])
 array([588.72705078, 328.86965942, 216.03277588, 289.98968506])]"
[0. 0.],[0.84015656 0.92404288],"[array([197.08758545, 243.93305969, 184.2097168 , 460.66629028])
 array([588.17834473, 327.90869141, 218.70178223, 291.99716187])]"
[0. 0.],[0.88050646 0.91395378],"[array([197.07493591, 242.85110474, 184.88174438, 462.91125488])
 array([587.92694092, 327.26226807, 218.81887817, 292.86169434])]"
[0. 0.],[0.88296509 0.91149938],"[array([196.96586609, 242.57618713, 185.41714478, 463.31265259])
 array([587.60766602, 326.96731567, 219.48846436, 292.99560547])]"
[0. 0.],[0.8720122 0.9142679],"[array([197.43313599, 243.18019104, 184.46020508, 461.45114136])
 array([587.42456055, 326.75708008, 219.59378052, 293.61532593])]"
[0. 0.],[0.87669426 0.91656327],"[array([196.3407135 , 244.423172  , 186.72103882, 459.23703003])
 array([587.20593262, 326.47335815, 220.76803589, 293.92578125])]"
